ID,Season,Player,Pos,Age,team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,FG%_per_game,3P%_per_game,Rating
665,2022,Derrick Rose,PG,33.0,NYK,26.0,4.0,636.0,122.0,274.0,0.445,37.0,92.0,0.402,85.0,182.0,0.467,0.513,30.0,31.0,0.968,21.0,57.0,78.0,103.0,22.0,12.0,39.0,15.0,311.0,0.0330188679245283,0.08962264150943396,0.12264150943396226,0.1619496855345912,0.03459119496855346,0.018867924528301886,0.06132075471698113,0.02358490566037736,0.4889937106918239,0.000699685534591195,0.0006320754716981132,63
574,2022,Nerlens Noel,C,27.0,NYK,25.0,11.0,562.0,32.0,60.0,0.533,0.0,3.0,0.0,32.0,57.0,0.561,0.533,21.0,30.0,0.7,48.0,93.0,141.0,23.0,30.0,31.0,20.0,67.0,85.0,0.08540925266903915,0.16548042704626334,0.2508896797153025,0.04092526690391459,0.05338078291814947,0.05516014234875445,0.03558718861209965,0.11921708185053381,0.1512455516014235,0.0009483985765124555,0.0,53
699,2022,Jericho Sims,PF,23.0,NYK,41.0,5.0,555.0,39.0,54.0,0.722,0.0,0.0,0.0,39.0,54.0,0.722,0.722,12.0,29.0,0.414,61.0,108.0,169.0,21.0,11.0,22.0,20.0,66.0,90.0,0.10990990990990991,0.1945945945945946,0.3045045045045045,0.03783783783783784,0.01981981981981982,0.03963963963963964,0.036036036036036036,0.11891891891891893,0.16216216216216217,0.0013009009009009008,0.0,65
503,2022,Miles McBride,PG,21.0,NYK,40.0,2.0,372.0,32.0,108.0,0.296,17.0,68.0,0.25,15.0,40.0,0.375,0.375,8.0,12.0,0.667,4.0,38.0,42.0,41.0,14.0,1.0,5.0,45.0,89.0,0.010752688172043012,0.10215053763440861,0.11290322580645161,0.11021505376344086,0.03763440860215054,0.002688172043010753,0.013440860215053764,0.12096774193548387,0.239247311827957,0.0007956989247311828,0.0006720430107526882,62
20,2022,Ryan Arcidiacono,PG,27.0,NYK,10.0,0.0,76.0,6.0,12.0,0.5,4.0,9.0,0.444,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,8.0,8.0,4.0,1.0,0.0,3.0,5.0,16.0,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.013157894736842105,0.0,0.039473684210526314,0.06578947368421052,0.21052631578947367,0.006578947368421052,0.005842105263157895,62
188,2022,Damyean Dotson,SG,27.0,NYK,2.0,0.0,21.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.19047619047619047,0.023809523809523808,0.0,65
686,2022,Wayne Selden,SG,27.0,NYK,3.0,0.0,19.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,0.0,0.375,2.0,4.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.013157894736842105,0.02631578947368421,65
358,2022,Feron Hunt,SF,22.0,NYK,2.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,65
544,2022,Matt Mooney,SG,24.0,NYK,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,65
289,2022,Tyler Hall,SG,24.0,NYK,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
