ID,Season,Player,Pos,Age,team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,FG%_per_game,3P%_per_game,Rating
87,2022,Dillon Brooks,SF,26.0,MEM,32.0,31.0,885.0,227.0,526.0,0.432,46.0,149.0,0.309,181.0,377.0,0.48,0.475,90.0,106.0,0.849,29.0,73.0,102.0,88.0,36.0,8.0,50.0,105.0,590.0,0.0327683615819209,0.08248587570621468,0.1152542372881356,0.09943502824858758,0.04067796610169491,0.00903954802259887,0.05649717514124294,0.11864406779661017,0.6666666666666666,0.00048813559322033895,0.00034915254237288134,79
759,2022,Xavier Tillman Sr.,PF,23.0,MEM,53.0,2.0,701.0,98.0,216.0,0.454,10.0,49.0,0.204,88.0,167.0,0.527,0.477,46.0,71.0,0.648,66.0,95.0,161.0,62.0,49.0,15.0,34.0,63.0,252.0,0.09415121255349501,0.1355206847360913,0.2296718972895863,0.0884450784593438,0.06990014265335236,0.021398002853067047,0.04850213980028531,0.0898716119828816,0.3594864479315264,0.0006476462196861627,0.00029101283880171184,66
758,2022,Killian Tillie,C,23.0,MEM,36.0,3.0,461.0,43.0,127.0,0.339,27.0,86.0,0.314,16.0,41.0,0.39,0.445,5.0,8.0,0.625,21.0,39.0,60.0,22.0,23.0,15.0,13.0,58.0,118.0,0.0455531453362256,0.08459869848156182,0.1301518438177874,0.04772234273318872,0.049891540130151846,0.03253796095444685,0.028199566160520606,0.12581344902386118,0.2559652928416486,0.0007353579175704989,0.0006811279826464208,53
3,2022,Santi Aldama,PF,21.0,MEM,32.0,0.0,360.0,53.0,132.0,0.402,6.0,48.0,0.125,47.0,84.0,0.56,0.424,20.0,32.0,0.625,33.0,54.0,87.0,21.0,6.0,10.0,16.0,36.0,132.0,0.09166666666666666,0.15,0.24166666666666667,0.058333333333333334,0.016666666666666666,0.027777777777777776,0.044444444444444446,0.1,0.36666666666666664,0.0011166666666666666,0.00034722222222222224,65
159,2022,Jarrett Culver,SG,22.0,MEM,37.0,0.0,338.0,51.0,135.0,0.378,12.0,47.0,0.255,39.0,88.0,0.443,0.422,16.0,34.0,0.471,13.0,35.0,48.0,33.0,20.0,5.0,20.0,42.0,130.0,0.038461538461538464,0.10355029585798817,0.14201183431952663,0.09763313609467456,0.05917159763313609,0.014792899408284023,0.05917159763313609,0.1242603550295858,0.38461538461538464,0.0011183431952662723,0.0007544378698224853,65
617,2022,Yves Pons,SF,22.0,MEM,12.0,0.0,71.0,5.0,16.0,0.313,3.0,9.0,0.333,2.0,7.0,0.286,0.406,0.0,2.0,0.0,5.0,7.0,12.0,1.0,1.0,4.0,1.0,6.0,13.0,0.07042253521126761,0.09859154929577464,0.16901408450704225,0.014084507042253521,0.014084507042253521,0.056338028169014086,0.014084507042253521,0.08450704225352113,0.18309859154929578,0.004408450704225352,0.004690140845070423,65
523,2022,Sam Merrill,SG,25.0,MEM,6.0,0.0,58.0,8.0,24.0,0.333,7.0,23.0,0.304,1.0,1.0,1.0,0.479,2.0,4.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,2.0,3.0,25.0,0.017241379310344827,0.10344827586206896,0.1206896551724138,0.06896551724137931,0.0,0.0,0.034482758620689655,0.05172413793103448,0.43103448275862066,0.0057413793103448275,0.005241379310344827,65
499,2022,Dakota Mathias,SG,26.0,MEM,6.0,0.0,16.0,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.125,0.125,0.0625,0.0625,0.0,0.0,0.0625,0.375,0.0208125,0.0208125,65
105,2022,Shaq Buchanan,SG,25.0,MEM,2.0,0.0,10.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.1,0.1,0.2,0.2,0.1,0.0,0.2,0.1,0.2,0.025,0.0,66
383,2022,DaQuan Jeffries,SG,24.0,MEM,3.0,0.0,9.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,65
739,2022,Jon Teske,C,24.0,MEM,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,53
738,2022,Tyrell Terry,PG,21.0,MEM,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,62
