ID,Season,Player,Pos,Age,team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,FG%_per_game,3P%_per_game,Rating
384,2022,Ty Jerome,SG,24.0,OKC,48.0,4.0,801.0,124.0,328.0,0.378,54.0,186.0,0.29,70.0,142.0,0.493,0.46,38.0,47.0,0.809,19.0,59.0,78.0,109.0,30.0,5.0,37.0,73.0,340.0,0.02372034956304619,0.07365792759051186,0.09737827715355805,0.13607990012484394,0.03745318352059925,0.006242197253433208,0.046192259675405745,0.09113607990012484,0.42446941323345816,0.00047191011235955056,0.00036204744069912606,66
445,2022,Vit Krejci,SG,21.0,OKC,30.0,8.0,690.0,68.0,167.0,0.407,32.0,98.0,0.327,36.0,69.0,0.522,0.503,19.0,22.0,0.864,18.0,83.0,101.0,57.0,19.0,8.0,29.0,65.0,187.0,0.02608695652173913,0.12028985507246377,0.1463768115942029,0.08260869565217391,0.02753623188405797,0.011594202898550725,0.042028985507246375,0.09420289855072464,0.2710144927536232,0.0005898550724637681,0.0004739130434782609,65
223,2022,Derrick Favors,C,30.0,OKC,39.0,18.0,653.0,94.0,182.0,0.516,2.0,16.0,0.125,92.0,166.0,0.554,0.522,16.0,25.0,0.64,58.0,126.0,184.0,25.0,17.0,12.0,9.0,62.0,206.0,0.0888208269525268,0.19295558958652373,0.28177641653905056,0.03828483920367534,0.026033690658499236,0.018376722817764167,0.013782542113323124,0.09494640122511486,0.31546707503828486,0.0007901990811638592,0.00019142419601837673,53
561,2022,Mike Muscala,C,30.0,OKC,43.0,0.0,592.0,113.0,248.0,0.456,70.0,163.0,0.429,43.0,85.0,0.506,0.597,48.0,57.0,0.842,21.0,108.0,129.0,22.0,18.0,26.0,14.0,58.0,344.0,0.03547297297297297,0.18243243243243243,0.2179054054054054,0.037162162162162164,0.030405405405405407,0.04391891891891892,0.02364864864864865,0.09797297297297297,0.581081081081081,0.0007702702702702703,0.0007246621621621621,54
795,2022,Lindy Waters III,SG,24.0,OKC,25.0,1.0,465.0,71.0,175.0,0.406,53.0,146.0,0.363,18.0,29.0,0.621,0.557,4.0,5.0,0.8,6.0,67.0,73.0,24.0,19.0,8.0,11.0,31.0,199.0,0.012903225806451613,0.14408602150537633,0.15698924731182795,0.05161290322580645,0.04086021505376344,0.017204301075268817,0.023655913978494623,0.06666666666666667,0.42795698924731185,0.0008731182795698925,0.0007806451612903225,65
674,2022,Olivier Sarr,C,22.0,OKC,22.0,2.0,421.0,58.0,101.0,0.574,13.0,29.0,0.448,45.0,72.0,0.625,0.639,24.0,29.0,0.828,34.0,59.0,93.0,19.0,6.0,15.0,22.0,52.0,153.0,0.08076009501187649,0.14014251781472684,0.2209026128266033,0.04513064133016627,0.014251781472684086,0.035629453681710214,0.052256532066508314,0.12351543942992874,0.36342042755344417,0.001363420427553444,0.0010641330166270785,54
332,2022,Jaylen Hoard,SF,22.0,OKC,7.0,5.0,240.0,44.0,90.0,0.489,9.0,25.0,0.36,35.0,65.0,0.538,0.539,6.0,14.0,0.429,30.0,54.0,84.0,17.0,6.0,5.0,8.0,14.0,103.0,0.125,0.225,0.35,0.07083333333333333,0.025,0.020833333333333332,0.03333333333333333,0.058333333333333334,0.42916666666666664,0.0020375,0.0015,66
174,2022,Mamadi Diakite,PF,25.0,OKC,13.0,3.0,188.0,25.0,47.0,0.532,0.0,5.0,0.0,25.0,42.0,0.595,0.532,6.0,11.0,0.545,17.0,42.0,59.0,2.0,5.0,9.0,7.0,33.0,56.0,0.09042553191489362,0.22340425531914893,0.31382978723404253,0.010638297872340425,0.026595744680851064,0.047872340425531915,0.03723404255319149,0.17553191489361702,0.2978723404255319,0.0028297872340425534,0.0,66
698,2022,Zavier Simpson,PG,24.0,OKC,4.0,4.0,174.0,19.0,52.0,0.365,1.0,8.0,0.125,18.0,44.0,0.409,0.375,5.0,5.0,1.0,2.0,19.0,21.0,30.0,5.0,4.0,10.0,15.0,44.0,0.011494252873563218,0.10919540229885058,0.1206896551724138,0.1724137931034483,0.028735632183908046,0.022988505747126436,0.05747126436781609,0.08620689655172414,0.25287356321839083,0.0020977011494252872,0.0007183908045977011,63
800,2022,Paul Watson,SF,27.0,OKC,9.0,3.0,156.0,12.0,35.0,0.343,6.0,26.0,0.231,6.0,9.0,0.667,0.429,1.0,2.0,0.5,3.0,24.0,27.0,8.0,3.0,3.0,4.0,10.0,31.0,0.019230769230769232,0.15384615384615385,0.17307692307692307,0.05128205128205128,0.019230769230769232,0.019230769230769232,0.02564102564102564,0.0641025641025641,0.1987179487179487,0.002198717948717949,0.0014807692307692308,65
239,2022,Melvin Frazier,SG,25.0,OKC,3.0,0.0,120.0,13.0,48.0,0.271,1.0,21.0,0.048,12.0,27.0,0.444,0.281,5.0,7.0,0.714,5.0,8.0,13.0,1.0,1.0,0.0,3.0,8.0,32.0,0.041666666666666664,0.06666666666666667,0.10833333333333334,0.008333333333333333,0.008333333333333333,0.0,0.025,0.06666666666666667,0.26666666666666666,0.0022583333333333335,0.0004,65
169,2022,Gabriel Deck,PF,26.0,OKC,7.0,0.0,56.0,8.0,14.0,0.571,2.0,4.0,0.5,6.0,10.0,0.6,0.643,0.0,0.0,,1.0,5.0,6.0,5.0,1.0,0.0,2.0,2.0,18.0,0.017857142857142856,0.08928571428571429,0.10714285714285714,0.08928571428571429,0.017857142857142856,0.0,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.01019642857142857,0.008928571428571428,65
344,2022,Scotty Hopson,SG,32.0,OKC,1.0,0.0,18.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.027777777777777776,0.0,65
210,2022,Rob Edwards,SG,25.0,OKC,2.0,0.0,11.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.022727272727272728,0.022727272727272728,66
